Year,Route,GRASS_3km,GRASS_5km,GRASS_10km,ED_3km,ED_5km,ED_10km,PDSI2,TMAX2,PCP,TMIN
2004,15,49.1855,48.4104,55.9065,35.6397,40.5125,40.1008,1.433333333,88,0.376666667,19.1
2004,16,65.2914,64.2817,64.0489,67.529,69.2859,70.6789,0.98,84.1,1.236666667,16.3
2004,17,29.2991,34.7265,40.7056,32.5762,33.3921,28.7074,1.433333333,88,0.376666667,19.1
2004,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,1.563333333,88.2,1.126666667,20.9
2004,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,0.53,87.6,0.806666667,17.6
2004,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,0.98,84.1,1.236666667,16.3
2004,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,0.53,87.6,0.806666667,17.6
2004,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,0.2,86.6,0.74,15.1
2004,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,1.503333333,84.7,1.596666667,19.6
2004,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,1.433333333,88,0.376666667,19.1
2004,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,1.216666667,86.8,0.336666667,16.6
2004,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,-1.176666667,86.4,0.356666667,15.7
2004,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,1.503333333,84.7,1.596666667,19.6
2004,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,0.2,86.6,0.74,15.1
2004,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,0.2,86.6,0.74,15.1
2004,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,1.563333333,88.2,1.126666667,20.9
2004,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,0.2,86.6,0.74,15.1
2004,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,1.563333333,88.2,1.126666667,20.9
2004,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,0.2,86.6,0.74,15.1
2004,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,0.53,87.6,0.806666667,17.6
2004,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,0.98,84.1,1.236666667,16.3
2004,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,0.2,86.6,0.74,15.1
2004,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,0.53,87.6,0.806666667,17.6
2004,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,1.216666667,86.8,0.336666667,16.6
2004,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,1.563333333,88.2,1.126666667,20.9
2004,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,1.433333333,88,0.376666667,19.1
2004,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,-1.176666667,86.4,0.356666667,15.7
2004,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,0.2,86.6,0.74,15.1
2004,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,0.53,87.6,0.806666667,17.6
2004,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,1.433333333,88,0.376666667,19.1
2004,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,1.216666667,86.8,0.336666667,16.6
2004,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,0.2,86.6,0.74,15.1
2004,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,1.216666667,86.8,0.336666667,16.6
2004,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,0.2,86.6,0.74,15.1
2004,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,1.563333333,88.2,1.126666667,20.9
2004,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,1.216666667,86.8,0.336666667,16.6
2004,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,1.563333333,88.2,1.126666667,20.9
2004,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,1.503333333,84.7,1.596666667,19.6
2004,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,-1.176666667,86.4,0.356666667,15.7
2004,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,-1.176666667,86.4,0.356666667,15.7
2004,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,1.503333333,84.7,1.596666667,19.6
2004,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,1.563333333,88.2,1.126666667,20.9
2004,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,0.53,87.6,0.806666667,17.6
2004,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,-1.176666667,86.4,0.356666667,15.7
2004,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,0.53,87.6,0.806666667,17.6
2004,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,1.216666667,86.8,0.336666667,16.6
2004,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,1.216666667,86.8,0.336666667,16.6
2004,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,1.216666667,86.8,0.336666667,16.6
2004,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,0.53,87.6,0.806666667,17.6
2004,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,0.98,84.1,1.236666667,16.3
2004,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,1.563333333,88.2,1.126666667,20.9
2004,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,0.98,84.1,1.236666667,16.3
2005,1,34.3929,34.5479,39.272,50.19,50.5629,52.9939,1.016666667,92.6,1.233333333,19.5
2005,2,53.5844,52.0029,48.5447,79.5229,80.5215,76.2418,0.98,89.4,1.496666667,18.6
2005,3,58.8371,61.4751,60.7858,71.4239,64.7189,59.9568,2.52,90.3,2.103333333,25.2
2005,4,45.8332,56.3525,62.9984,37.4812,36.5667,32.0646,1.65,93.5,0.773333333,21.7
2005,5,58.6173,58.1799,52.7773,60.1772,59.5825,56.9795,0.756666667,92.9,1.01,16.8
2005,6,65.7993,67.5382,68.8299,65.2422,65.2778,62.009,2.606666667,89.2,1.876666667,22
2005,7,25.8306,27.2593,28.1301,53.0869,55.2184,56.9401,2.916666667,92,1.406666667,22.1
2005,8,29.0994,30.603,35.0166,48.6047,48.605,44.8743,2.916666667,92,1.406666667,22.1
2005,9,40.4905,44.3197,43.1877,52.145,52.1823,52.0433,1.016666667,92.6,1.233333333,19.5
2005,10,15.4996,18.2848,22.2655,20.8678,20.443,21.1882,1.65,93.5,0.773333333,21.7
2005,11,22.0165,21.7179,24.7189,29.3867,30.5095,34.4732,1.65,93.5,0.773333333,21.7
2005,12,38.7529,40.8378,40.3303,31.3488,33.276,32.9695,-0.26,93.9,0.586666667,19.6
2005,13,48.129,46.112,49.008,51.0419,50.0281,46.2181,0.406666667,93.6,0.373333333,18.2
2005,14,24.3954,25.5271,19.9606,34.3686,32.9834,28.092,1.65,93.5,0.773333333,21.7
2005,15,49.1855,48.4104,55.9065,35.6397,40.5125,40.1008,1.65,93.5,0.773333333,21.7
2005,16,65.2914,64.2817,64.0489,67.529,69.2859,70.6789,0.98,89.4,1.496666667,18.6
2005,17,29.2991,34.7265,40.7056,32.5762,33.3921,28.7074,1.65,93.5,0.773333333,21.7
2005,18,43.1178,40.9488,41.4595,48.165,47.6319,47.8725,2.916666667,92,1.406666667,22.1
2005,19,40.1714,43.7266,49.1022,47.9324,47.5423,47.9977,1.016666667,92.6,1.233333333,19.5
2005,20,26.0788,25.8779,30.9637,64.2642,64.8816,66.1865,0.98,89.4,1.496666667,18.6
2005,21,30.1147,33.1211,36.5392,60.0556,59.6859,57.1975,1.016666667,92.6,1.233333333,19.5
2005,22,26.2395,32.0942,36.165,40.0258,42.7475,43.0598,0.756666667,92.9,1.01,16.8
2005,23,64.9754,65.507,68.2738,68.7091,68.7362,62.0181,2.606666667,89.2,1.876666667,22
2005,24,35.4074,36.4019,37.4868,36.9386,36.0174,35.2789,1.65,93.5,0.773333333,21.7
2005,25,45.8695,46.1552,47.2029,41.2436,41.7352,38.4682,-0.26,93.9,0.586666667,19.6
2005,26,50.8311,48.9116,53.0577,51.55,50.3067,46.8922,0.406666667,93.6,0.373333333,18.2
2005,27,63.2533,61.0891,63.3238,75.2915,75.3903,71.5569,2.606666667,89.2,1.876666667,22
2005,28,58.2231,59.2195,60.0904,55.1411,53.3707,51.7234,0.756666667,92.9,1.01,16.8
2005,29,55.5801,49.7011,45.8853,53.7599,52.9889,47.7281,0.756666667,92.9,1.01,16.8
2005,30,35.4917,31.4259,27.1829,45.098,43.2335,43.0255,2.916666667,92,1.406666667,22.1
2005,31,67.0179,62.8377,57.4151,55.6344,60.9482,58.279,0.756666667,92.9,1.01,16.8
2005,32,14.1504,19.4118,30.0524,28.2285,28.4671,32.7871,2.916666667,92,1.406666667,22.1
2005,33,26.5125,27.4601,24.8998,48.6011,49.7085,48.3723,0.756666667,92.9,1.01,16.8
2005,34,13.8338,19.3066,24.6054,35.7301,41.5276,45.9872,1.016666667,92.6,1.233333333,19.5
2005,35,60.5587,57.8985,54.6149,74.532,74.3872,73.0421,0.98,89.4,1.496666667,18.6
2005,36,46.6231,43.9304,46.0934,58.3678,59.5409,55.7444,0.756666667,92.9,1.01,16.8
2005,37,24.2816,22.7356,25.5274,44.1237,42.8793,44.4155,1.016666667,92.6,1.233333333,19.5
2005,38,18.6389,17.7206,20.7431,19.2249,18.7394,19.3306,-0.26,93.9,0.586666667,19.6
2005,39,14.8026,16.5221,17.4518,42.9769,46.6129,50.4724,2.916666667,92,1.406666667,22.1
2005,40,20.5895,19.7612,22.2425,19.0271,18.1302,19.9122,1.65,93.5,0.773333333,21.7
2005,41,21.8727,25.6627,24.4695,26.8252,30.3079,31.6685,0.406666667,93.6,0.373333333,18.2
2005,42,36.0992,36.7148,34.9351,54.3054,54.966,54.8688,0.756666667,92.9,1.01,16.8
2005,43,18.4352,24.9364,27.8292,38.7814,40.4964,44.5537,1.016666667,92.6,1.233333333,19.5
2005,44,22.6327,23.7671,27.8837,26.2532,29.0426,29.3652,1.65,93.5,0.773333333,21.7
2005,45,41.7634,40.7927,43.7692,47.2446,46.5443,45.6137,-0.26,93.9,0.586666667,19.6
2005,46,49.2766,48.0216,43.4275,65.2465,64.6805,68.2218,0.756666667,92.9,1.01,16.8
2005,47,12.669,13.3384,20.0483,18.6764,17.6076,19.4879,-0.26,93.9,0.586666667,19.6
2005,48,43.1324,44.3823,49.9371,63.6819,63.8839,62.4113,0.756666667,92.9,1.01,16.8
2005,49,40.9304,44.2306,46.573,46.5737,48.1782,46.8952,2.916666667,92,1.406666667,22.1
2005,50,21.0409,22.4001,22.7553,26.9259,26.6658,26.4446,-0.26,93.9,0.586666667,19.6
2005,51,23.1742,21.0126,27.2024,42.6931,40.341,46.2714,2.916666667,92,1.406666667,22.1
2005,52,59.9478,60.3341,53.4754,61.3437,62.0905,58.0514,2.606666667,89.2,1.876666667,22
2005,53,29.8342,32.5408,31.0472,34.6701,35.5426,34.6706,0.406666667,93.6,0.373333333,18.2
2005,54,11.9309,12.5361,15.233,20.1106,20.739,23.3231,0.406666667,93.6,0.373333333,18.2
2005,55,84.2971,83.9321,82.6417,47.8174,48.7083,45.9061,2.606666667,89.2,1.876666667,22
2005,56,45.1452,53.778,65.2305,28.9247,31.0681,30.4524,2.916666667,92,1.406666667,22.1
2005,57,49.5742,44.7368,43.4023,60.7952,59.999,61.0982,1.016666667,92.6,1.233333333,19.5
2005,58,43.0017,41.3974,42.1297,39.2034,39.6538,36.9862,0.406666667,93.6,0.373333333,18.2
2005,59,58.0764,54.7821,48.0123,51.5945,51.5703,50.6643,1.016666667,92.6,1.233333333,19.5
2005,60,43.0984,40.6518,35.5795,48.5138,45.873,41.9878,-0.26,93.9,0.586666667,19.6
2005,61,62.9725,62.3823,61.2461,34.9988,32.0876,31.2765,-0.26,93.9,0.586666667,19.6
2005,62,65.4001,64.9618,57.4442,32.8066,31.8296,31.5916,-0.26,93.9,0.586666667,19.6
2005,63,76.1345,73.0003,66.84,42.9967,43.6159,44.9513,1.016666667,92.6,1.233333333,19.5
2005,64,41.86,48.6555,51.1202,74.2341,74.0399,75.2112,0.98,89.4,1.496666667,18.6
2005,65,15.019,20.5455,19.8381,28.091,29.3754,32.1731,2.916666667,92,1.406666667,22.1
2005,66,56.6325,61.1685,61.1463,70.7181,70.7805,70.2933,0.98,89.4,1.496666667,18.6
2006,1,34.3929,34.5479,39.2859,50.19,50.5629,52.969,-2.976666667,96.4,0.193333333,19.4
2006,2,53.7557,52.2075,48.8001,79.57,80.6189,76.0914,-1.143333333,92.2,0.443333333,18
2006,3,58.8282,61.4702,60.7158,71.6448,64.8412,60.1267,-2.543333333,93.9,0.39,22.4
2006,4,45.7911,56.3207,62.9755,37.7203,36.6711,32.0764,-2.056666667,95.4,0.13,18.7
2006,5,58.646,58.2108,52.8265,60.1115,59.6565,57.0981,-1.786666667,94.4,0.153333333,17.8
2006,6,65.4681,67.06,68.535,65.4085,65.224,62.3999,-1.936666667,92.3,0.436666667,20.4
2006,7,25.8306,27.2593,28.0258,53.0869,55.2184,56.8613,-2.683333333,96.6,0.173333333,20.9
2006,8,29.1466,30.6512,35.0381,48.5798,48.6142,44.9012,-2.683333333,96.6,0.173333333,20.9
2006,9,40.3728,44.1318,42.9823,51.709,51.8927,52.0393,-2.976666667,96.4,0.193333333,19.4
2006,10,15.4553,18.2566,22.2385,20.8515,20.4234,21.2823,-2.056666667,95.4,0.13,18.7
